ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u64, SumSQ.u64, Count.u64, Min.u64, Max.u64
l1cache_4, stateEvent_FlushLine_E, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_4, stateEvent_FlushLineInv_E, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_4, stateEvent_FetchInv_E, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_4, stateEvent_ForceInv_E, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_4, stateEvent_FetchInvX_E, , Accumulator, 3840088, 0, 4, 4, 4, 1, 1
l1cache_4, evict_E, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_4, TotalEventsReceived, , Accumulator, 3840088, 0, 6387, 6387, 6387, 1, 1
l1cache_4, TotalEventsReplayed, , Accumulator, 3840088, 0, 1696, 1696, 1696, 1, 1
l1cache_4, Put_uncache_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_4, Get_uncache_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_4, AckMove_uncache_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_4, GetS_uncache_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_4, Write_uncache_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_4, GetSX_uncache_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_4, GetSResp_uncache_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_4, WriteResp_uncache_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_4, CustomReq_uncache_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_4, CustomResp_uncache_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_4, CustomAck_uncache_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_4, NULLCMD_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_4, GetS_recv, , Accumulator, 3840088, 0, 4363, 4363, 4363, 1, 1
l1cache_4, GetX_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_4, GetSX_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_4, Write_recv, , Accumulator, 3840088, 0, 2000, 2000, 2000, 1, 1
l1cache_4, FlushLine_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_4, FlushLineInv_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_4, GetSResp_recv, , Accumulator, 3840088, 0, 6, 6, 6, 1, 1
l1cache_4, GetXResp_recv, , Accumulator, 3840088, 0, 375, 375, 375, 1, 1
l1cache_4, FlushLineResp_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_4, Inv_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_4, ForceInv_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_4, Fetch_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_4, FetchInv_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_4, FetchInvX_recv, , Accumulator, 3840088, 0, 6, 6, 6, 1, 1
l1cache_4, NACK_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_4, AckPut_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_4, MSHR_occupancy, , Accumulator, 3840088, 0, 152404, 2847232, 10213, 0, 35
l1cache_4, Bank_conflicts, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, packet_latency, , Accumulator, 3840088, 0, 303, 303, 387, 0, 1
l2cache_4, send_bit_count, , Accumulator, 3840088, 0, 27840, 3551232, 387, 64, 576
l2cache_4, output_port_stalls, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, idle_time, , Accumulator, 3840088, 0, 2683780, 59124129030, 396, 246, 43617
l2cache_4, prefetch_opportunities, , Accumulator, 3840088, 0, 18, 18, 18, 1, 1
l2cache_4, prefetches_issued, , Accumulator, 3840088, 0, 18, 18, 18, 1, 1
l2cache_4, prefetches_canceled_by_page_boundary, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, prefetches_canceled_by_history, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, Prefetch_requests, , Accumulator, 3840088, 0, 18, 18, 18, 1, 1
l2cache_4, Prefetch_drops, , Accumulator, 3840088, 0, 14, 14, 14, 1, 1
l2cache_4, default_stat, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, evict_I, , Accumulator, 3840088, 0, 381, 381, 381, 1, 1
l2cache_4, evict_IS, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, evict_IM, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, evict_S, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, evict_SM, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, evict_SInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, evict_M, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, evict_MInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, evict_SMInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, evict_MInvX, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, evict_IB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, evict_SB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, evict_SBInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_GetS_I, , Accumulator, 3840088, 0, 375, 375, 375, 1, 1
l2cache_4, stateEvent_GetS_S, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_GetS_M, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_GetX_I, , Accumulator, 3840088, 0, 6, 6, 6, 1, 1
l2cache_4, stateEvent_GetX_S, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_GetX_M, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_GetSX_I, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_GetSX_S, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_GetSX_M, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_GetSResp_IS, , Accumulator, 3840088, 0, 6, 6, 6, 1, 1
l2cache_4, stateEvent_GetXResp_IS, , Accumulator, 3840088, 0, 369, 369, 369, 1, 1
l2cache_4, stateEvent_GetXResp_IM, , Accumulator, 3840088, 0, 6, 6, 6, 1, 1
l2cache_4, stateEvent_GetXResp_SM, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_GetXResp_SMInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_PutS_S, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_PutS_M, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_PutS_MInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_PutS_SInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_PutS_SMInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_PutS_SB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_PutS_SBInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_PutM_M, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_PutM_MInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_PutM_MInvX, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_PutX_M, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_PutX_MInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_PutX_MInvX, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_Inv_I, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_Inv_S, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_Inv_IS, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_Inv_IM, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_Inv_SM, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_Inv_SB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_Inv_IB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_FetchInvX_I, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_FetchInvX_M, , Accumulator, 3840088, 0, 4, 4, 4, 1, 1
l2cache_4, stateEvent_FetchInvX_IS, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_FetchInvX_IM, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_FetchInvX_MInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_FetchInvX_MInvX, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_FetchInvX_IB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_FetchInvX_SB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_Fetch_I, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_Fetch_S, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_Fetch_IS, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_Fetch_IM, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_Fetch_SM, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_Fetch_SMInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_Fetch_SInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_Fetch_IB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_Fetch_SB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_FetchInv_I, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_FetchInv_S, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_FetchInv_M, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_FetchInv_IS, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_FetchInv_IM, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_FetchInv_SM, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_FetchInv_SMInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_FetchInv_MInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_FetchInv_MInvX, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_FetchInv_IB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_FetchInv_SB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_ForceInv_I, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_ForceInv_S, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_ForceInv_M, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_ForceInv_IS, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_ForceInv_IM, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_ForceInv_SM, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_ForceInv_SInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_ForceInv_SMInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_ForceInv_MInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_ForceInv_MInvX, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_ForceInv_IB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_ForceInv_SB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_FetchResp_MInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_FetchXResp_MInvX, , Accumulator, 3840088, 0, 2, 2, 2, 1, 1
l2cache_4, stateEvent_AckInv_MInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_AckInv_SInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_AckInv_SMInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_AckInv_SBInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_FlushLine_I, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_FlushLine_S, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_FlushLine_M, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_FlushLineInv_I, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_FlushLineInv_S, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_FlushLineInv_M, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_FlushLineResp_I, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_FlushLineResp_IB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_FlushLineResp_SB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, eventSent_GetS, , Accumulator, 3840088, 0, 375, 375, 375, 1, 1
l2cache_4, eventSent_GetX, , Accumulator, 3840088, 0, 6, 6, 6, 1, 1
l2cache_4, eventSent_GetSX, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, eventSent_Write, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, eventSent_PutS, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, eventSent_PutM, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, eventSent_FlushLine, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, eventSent_FlushLineInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, eventSent_FetchResp, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, eventSent_FetchXResp, , Accumulator, 3840088, 0, 6, 6, 6, 1, 1
l2cache_4, eventSent_AckInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, eventSent_NACK, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, eventSent_GetSResp, , Accumulator, 3840088, 0, 6, 6, 6, 1, 1
l2cache_4, eventSent_GetXResp, , Accumulator, 3840088, 0, 375, 375, 375, 1, 1
l2cache_4, eventSent_WriteResp, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, eventSent_FlushLineResp, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, eventSent_Fetch, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, eventSent_FetchInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, eventSent_ForceInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, eventSent_FetchInvX, , Accumulator, 3840088, 0, 6, 6, 6, 1, 1
l2cache_4, eventSent_Inv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, eventSent_Put, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, eventSent_Get, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, eventSent_AckMove, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, eventSent_CustomReq, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, eventSent_CustomResp, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, eventSent_CustomAck, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, latency_GetS_hit, , Accumulator, 3840088, 0, 28, 196, 4, 7, 7
l2cache_4, latency_GetS_miss, , Accumulator, 3840088, 0, 53500, 7806338, 371, 60, 221
l2cache_4, latency_GetS_inv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, latency_GetX_hit, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, latency_GetX_miss, , Accumulator, 3840088, 0, 762, 97418, 6, 108, 142
l2cache_4, latency_GetX_inv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, latency_GetX_upgrade, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, latency_GetSX_hit, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, latency_GetSX_miss, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, latency_GetSX_inv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, latency_GetSX_upgrade, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, latency_FlushLine, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, latency_FlushLineInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, GetSHit_Arrival, , Accumulator, 3840088, 0, 4, 4, 4, 1, 1
l2cache_4, GetXHit_Arrival, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, GetSXHit_Arrival, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, GetSHit_Blocked, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, GetXHit_Blocked, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, GetSXHit_Blocked, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, GetSMiss_Arrival, , Accumulator, 3840088, 0, 375, 375, 375, 1, 1
l2cache_4, GetXMiss_Arrival, , Accumulator, 3840088, 0, 6, 6, 6, 1, 1
l2cache_4, GetSXMiss_Arrival, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, GetSMiss_Blocked, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, GetXMiss_Blocked, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, GetSXMiss_Blocked, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, CacheHits, , Accumulator, 3840088, 0, 4, 4, 4, 1, 1
l2cache_4, CacheMisses, , Accumulator, 3840088, 0, 381, 381, 381, 1, 1
l2cache_4, prefetch_evict, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, prefetch_inv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, prefetch_useful, , Accumulator, 3840088, 0, 4, 4, 4, 1, 1
l2cache_4, prefetch_coherence_miss, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, prefetch_redundant, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_AckPut_I, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, evict_E, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, evict_EInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, evict_EInvX, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_GetS_E, , Accumulator, 3840088, 0, 4, 4, 4, 1, 1
l2cache_4, stateEvent_GetX_E, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_GetSX_E, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_PutS_E, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_PutS_EInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_PutE_E, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_PutE_M, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_PutE_MInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_PutE_MInvX, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_PutE_EInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_PutE_EInvX, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_PutM_E, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_PutM_EInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_PutM_EInvX, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_PutX_E, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_PutX_EInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_PutX_EInvX, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_FetchInvX_E, , Accumulator, 3840088, 0, 8, 8, 8, 1, 1
l2cache_4, stateEvent_FetchInvX_EInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_FetchInvX_EInvX, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_FetchInv_E, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_FetchInv_EInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_FetchInv_EInvX, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_ForceInv_E, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_ForceInv_EInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_ForceInv_EInvX, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_FetchResp_EInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_FetchXResp_EInvX, , Accumulator, 3840088, 0, 4, 4, 4, 1, 1
l2cache_4, stateEvent_AckInv_EInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_FlushLine_E, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, stateEvent_FlushLineInv_E, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, eventSent_PutE, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, TotalEventsReceived, , Accumulator, 3840088, 0, 774, 774, 774, 1, 1
l2cache_4, TotalEventsReplayed, , Accumulator, 3840088, 0, 6, 6, 6, 1, 1
l2cache_4, Put_uncache_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, Get_uncache_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, AckMove_uncache_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, GetS_uncache_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, Write_uncache_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, GetSX_uncache_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, GetSResp_uncache_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, WriteResp_uncache_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, CustomReq_uncache_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, CustomResp_uncache_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, CustomAck_uncache_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, NULLCMD_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, GetS_recv, , Accumulator, 3840088, 0, 393, 393, 393, 1, 1
l2cache_4, GetX_recv, , Accumulator, 3840088, 0, 6, 6, 6, 1, 1
l2cache_4, GetSX_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, Write_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, FlushLine_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, FlushLineInv_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, GetSResp_recv, , Accumulator, 3840088, 0, 6, 6, 6, 1, 1
l2cache_4, GetXResp_recv, , Accumulator, 3840088, 0, 375, 375, 375, 1, 1
l2cache_4, WriteResp_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, FlushLineResp_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, PutS_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, PutM_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, PutE_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, PutX_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, Inv_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, ForceInv_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, Fetch_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, FetchInv_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, FetchInvX_recv, , Accumulator, 3840088, 0, 6, 6, 6, 1, 1
l2cache_4, FetchResp_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, FetchXResp_recv, , Accumulator, 3840088, 0, 6, 6, 6, 1, 1
l2cache_4, NACK_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, AckInv_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, AckPut_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_4, MSHR_occupancy, , Accumulator, 3840088, 0, 54032, 301640, 10213, 0, 11
